Add_SiGu,Add_Dong,Add_Bunji,Add_Ho,Add_Detail,Add_ZipNum,Lati,Longt,Facility,Open_year,F_Speed,SA_Voc,PSTN,Internet,TV,VoIP,BS_YN,Business_Sale
서울특별시 서초구,우면동,721,9,내곡그린 26층,6762,37.467,127.0271,Ntopia,2018,100M,14,X,O,O,O,Y,None
서울특별시 서초구,서초동,1490,5,래미안 리더스원 18층,6690,37.4963,127.0275,FTTH,2020,1G,12,X,O,O,O,Y,None
서울특별시 서초구,서초동,1436,7,신원센트럴 17층,6690,37.4971,127.0229,FTTH,2023,100M,11,O,O,O,X,N,None
서울특별시 서초구,서초동,1387-13,8,서초파크자이 5층,6690,37.4945,127.0279,FTTH,2018,100M,4,O,X,O,O,N,None
서울특별시 서초구,서초동,1463,2,반포힐탑 650동 2594호,6690,37.4961,127.0266,FTTH,2025,1G,11,X,X,X,O,N,None
서울특별시 서초구,신원동,329-21,6,삼성아파트 13층,6765,37.4664,127.0487,FTTH,2020,10G,12,O,O,O,X,Y,None
서울특별시 서초구,서초동,1346,2,서초프라임 203동 1872호,6690,37.4903,127.0261,FTTH,2022,500M,15,O,X,O,X,N,None
서울특별시 서초구,반포동,89,10,우면스카이 1층,6504,37.5022,126.9977,Ntopia,2020,1G,7,X,O,X,O,N,TV
서울특별시 서초구,서초동,1354,1,신원로얄 725동 330호,6690,37.4993,127.0273,Ntopia,2023,500M,0,O,X,X,O,N,None
서울특별시 서초구,잠원동,126,4,롯데캐슬 프레지던트 780동 583호,6510,37.5191,127.0026,Ntopia,2019,1G,6,X,O,O,X,N,None
서울특별시 서초구,서초동,1436,10,방배그랑시티 29층,6690,37.4983,127.026,Ntopia,2015,500M,9,O,O,X,X,N,TV
서울특별시 서초구,서초동,1383,2,양재타워 7층,6690,37.4954,127.0226,Ntopia,2019,500M,4,X,O,O,X,N,None
서울특별시 서초구,서초동,1429-30,9,현대아파트 11층,6690,37.4943,127.021,Ntopia,2022,100M,13,X,O,X,O,Y,TV
서울특별시 서초구,양재동,342,3,서초그랑자이 370동 1807호,6747,37.4727,127.0362,Ntopia,2017,1G,15,O,X,O,O,N,None
서울특별시 서초구,서초동,1417,10,신원센트럴 422동 1261호,6690,37.4981,127.0217,Ntopia,2017,500M,12,O,O,O,X,Y,None
서울특별시 서초구,서초동,1474,9,염곡힐스테이트 14층,6690,37.4965,127.0222,Ntopia,2018,500M,6,X,O,O,X,N,None
서울특별시 서초구,잠원동,84,10,양재스퀘어 863동 2755호,6510,37.5126,127.0061,Ntopia,2022,10G,7,X,O,O,O,N,None
서울특별시 서초구,서초동,1395-18,2,신원로얄 663동 1697호,6690,37.4912,127.0272,Ntopia,2022,1G,1,X,O,O,X,N,None
서울특별시 서초구,잠원동,107,6,반포리체 420동 2775호,6510,37.5131,127.0005,Ntopia,2025,100M,0,X,O,X,X,N,TV
서울특별시 서초구,서초동,1442,1,서초빌딩 193동 783호,6690,37.4908,127.0223,FTTH,2022,100M,9,O,O,O,O,N,None
서울특별시 서초구,반포동,51,5,롯데캐슬 프레지던트 26층,6504,37.5078,126.9912,Ntopia,2015,1G,14,X,O,X,X,Y,TV
서울특별시 서초구,신원동,370-6,7,잠원파크빌 14층,6765,37.4601,127.0413,Ntopia,2018,1G,15,O,O,X,X,Y,TV
서울특별시 서초구,우면동,707-26,5,서초그랑자이 598동 1961호,6762,37.4639,127.0211,Ntopia,2022,1G,5,X,X,X,X,N,None
서울특별시 서초구,서초동,1365,10,양재타워 15층,6690,37.4988,127.0289,FTTH,2023,1G,14,O,O,X,X,N,TV
서울특별시 서초구,서초동,1385,5,반포센트럴 110동 2436호,6690,37.4914,127.0259,Ntopia,2016,500M,1,X,O,X,X,N,TV
서울특별시 서초구,신원동,311,2,방배그랑시티 708동 1117호,6765,37.4643,127.0474,Ntopia,2023,500M,12,O,O,X,O,N,TV
서울특별시 서초구,내곡동,655,1,래미안 리더스원 13층,6800,37.4501,127.0433,FTTH,2020,1G,8,X,O,O,O,N,None
서울특별시 서초구,양재동,242,10,현대아파트 364동 1482호,6747,37.4757,127.0346,FTTH,2021,500M,14,X,O,O,O,Y,None
서울특별시 서초구,우면동,761,3,신원센트럴 193동 1845호,6762,37.4651,127.0288,Ntopia,2017,500M,7,O,O,X,X,N,TV
서울특별시 서초구,서초동,1477,1,서초프라임 134동 2825호,6690,37.4903,127.0261,FTTH,2025,100M,11,O,O,O,O,N,None
서울특별시 서초구,내곡동,645-3,8,반포리체 347동 1000호,6800,37.4572,127.047,FTTH,2022,10G,11,X,O,O,X,Y,None
서울특별시 서초구,서초동,1458,4,내곡그린 655동 709호,6690,37.4917,127.0286,Ntopia,2018,100M,12,O,O,X,O,Y,TV
서울특별시 서초구,서초동,1397-7,5,양재스퀘어 24층,6690,37.4988,127.0205,Ntopia,2017,1G,11,X,X,O,O,N,None
서울특별시 서초구,서초동,1396,8,잠원파크빌 114동 1892호,6690,37.4971,127.0254,Ntopia,2015,100M,1,O,X,O,X,N,None
서울특별시 서초구,서초동,1486,2,양재스퀘어 9층,6690,37.492,127.0281,FTTH,2021,1G,13,O,O,X,X,Y,TV
서울특별시 서초구,서초동,1402,9,서초로얄맨션 307동 869호,6690,37.4941,127.024,FTTH,2025,500M,1,X,X,X,X,N,None
서울특별시 서초구,서초동,1344-2-3,7,잠원롯데캐슬 777동 310호,6690,37.4965,127.023,Ntopia,2020,10G,7,O,X,X,O,N,None
서울특별시 서초구,서초동,1343,2,서초힐스 4층,6690,37.4952,127.0242,Ntopia,2017,1G,13,X,X,X,X,N,None
서울특별시 서초구,신원동,346-21,9,서초로얄맨션 504동 671호,6765,37.4619,127.05,FTTH,2016,1G,11,X,O,X,O,Y,TV
서울특별시 서초구,서초동,1385-13,6,래미안 리더스원 2층,6690,37.4927,127.0289,Ntopia,2016,500M,8,X,X,X,X,N,None
서울특별시 서초구,내곡동,662,6,양재파크뷰 15층,6800,37.4577,127.0482,FTTH,2018,100M,10,X,O,O,X,Y,None
서울특별시 서초구,서초동,1326,7,양재파크뷰 16층,6690,37.4913,127.0227,Ntopia,2020,1G,13,O,X,X,O,N,None
서울특별시 서초구,내곡동,645,1,서초파크자이 690동 2395호,6800,37.4569,127.0413,FTTH,2023,100M,6,X,O,O,O,N,None
서울특별시 서초구,잠원동,85,1,서초파크자이 10층,6510,37.5113,127.0066,FTTH,2021,500M,12,X,O,O,X,Y,None
서울특별시 서초구,서초동,1324,7,삼성아파트 289동 930호,6690,37.493,127.0274,FTTH,2020,1G,15,O,X,X,X,N,None
서울특별시 서초구,서초동,1315,9,염곡파인힐 6층,6690,37.4903,127.0229,FTTH,2016,1G,15,O,O,X,X,Y,TV
서울특별시 서초구,서초동,1358,3,양재파크뷰 145동 2352호,6690,37.4994,127.0229,FTTH,2025,1G,0,O,O,X,O,N,TV
서울특별시 서초구,서초동,1337-19,5,방배로얄 11층,6690,37.4993,127.0243,Ntopia,2023,1G,11,O,X,X,O,N,None
서울특별시 서초구,서초동,1431,9,양재스퀘어 569동 1953호,6690,37.4978,127.0245,FTTH,2015,100M,14,O,O,O,X,Y,None
서울특별시 서초구,염곡동,119-4,7,양재스퀘어 28층,6766,37.4612,127.0301,FTTH,2021,1G,11,O,X,O,O,N,None
서울특별시 서초구,내곡동,652,4,방배그랑시티 415동 2059호,6800,37.459,127.0487,Ntopia,2017,1G,12,O,O,O,O,Y,None
서울특별시 서초구,신원동,319,10,서초빌딩 509동 1495호,6765,37.467,127.044,FTTH,2020,1G,9,O,O,O,O,N,None
서울특별시 서초구,서초동,1454-26,9,염곡힐스테이트 679동 1053호,6690,37.4911,127.0272,Ntopia,2025,1G,0,X,O,X,O,N,TV
서울특별시 서초구,서초동,1477,1,염곡힐스테이트 843동 1661호,6690,37.4987,127.0286,Ntopia,2025,1G,13,O,O,X,O,N,TV
서울특별시 서초구,서초동,1484,10,우면스카이 10층,6690,37.4941,127.0208,Ntopia,2022,100M,4,O,O,X,X,N,TV
서울특별시 서초구,서초동,1386,4,신원로얄 24층,6690,37.4939,127.0261,Ntopia,2018,1G,7,O,O,X,O,N,TV
서울특별시 서초구,서초동,1360-22,2,반포힐탑 21층,6690,37.4933,127.025,Ntopia,2018,500M,0,O,X,O,O,N,None
서울특별시 서초구,양재동,372,8,염곡파인힐 20층,6747,37.4709,127.0313,Ntopia,2024,1G,3,X,X,X,O,N,None
서울특별시 서초구,서초동,1324,3,우면프라임 26층,6690,37.4949,127.0265,Ntopia,2021,500M,12,X,O,O,O,Y,None
서울특별시 서초구,서초동,1307,9,반포센트럴 21층,6690,37.4999,127.0268,FTTH,2020,100M,7,O,X,O,O,N,None
서울특별시 서초구,서초동,1407,6,양재타워 14층,6690,37.4971,127.0235,FTTH,2024,500M,3,X,O,O,O,N,None
서울특별시 서초구,반포동,100-7,2,우면프라임 887동 648호,6504,37.5059,126.9976,FTTH,2016,10G,6,X,O,O,X,N,None
서울특별시 서초구,신원동,332,5,방배아트자이 676동 1455호,6765,37.4603,127.0407,FTTH,2021,500M,10,X,X,O,X,N,None
서울특별시 서초구,내곡동,638-21-3,3,반포힐탑 741동 623호,6800,37.4523,127.0452,FTTH,2015,100M,2,X,O,X,O,N,TV
서울특별시 서초구,서초동,1381,9,서초빌딩 12층,6690,37.4952,127.0205,Ntopia,2019,1G,10,O,X,X,O,N,None
서울특별시 서초구,내곡동,633,8,우면프라임 26층,6800,37.4545,127.0409,Ntopia,2021,1G,9,X,O,O,O,N,None
서울특별시 서초구,서초동,1315,10,래미안 리더스원 29층,6690,37.4992,127.0272,Ntopia,2018,1G,5,O,O,O,X,N,None
서울특별시 서초구,잠원동,134,1,잠원파크빌 548동 2489호,6510,37.5118,127.0007,Ntopia,2018,500M,6,O,O,O,X,N,None
서울특별시 서초구,반포동,10,5,염곡힐스테이트 115동 1190호,6504,37.502,126.9963,Ntopia,2023,10G,13,X,X,O,O,N,None
서울특별시 서초구,서초동,1434,5,방배로얄 247동 1963호,6690,37.4925,127.0269,FTTH,2025,500M,14,X,O,O,X,N,None
서울특별시 서초구,서초동,1348,6,방배그랑시티 7층,6690,37.4931,127.0296,FTTH,2019,500M,3,X,X,X,O,N,None
서울특별시 서초구,신원동,340,4,서초그랑자이 28층,6765,37.4699,127.0417,Ntopia,2021,1G,14,O,O,O,X,Y,None
서울특별시 서초구,서초동,1373-24-3,9,양재파크뷰 461동 660호,6690,37.4952,127.0284,FTTH,2021,500M,4,O,X,O,O,N,None
서울특별시 서초구,서초동,1451,8,서초로얄맨션 8층,6690,37.4981,127.024,Ntopia,2024,500M,14,O,O,X,O,N,TV
서울특별시 서초구,서초동,1344-15,7,서초프라임 452동 1703호,6690,37.494,127.0269,FTTH,2020,500M,13,O,O,X,X,Y,TV
서울특별시 서초구,서초동,1421,2,우면프라임 22층,6690,37.4923,127.0273,Ntopia,2022,100M,2,O,O,X,X,N,TV
서울특별시 서초구,서초동,1421,6,강남오피스텔 272동 882호,6690,37.4965,127.0202,FTTH,2025,100M,13,O,O,O,O,N,None
서울특별시 서초구,양재동,327-8,7,반포센트럴 539동 338호,6747,37.4774,127.0321,FTTH,2022,100M,8,X,X,X,O,N,None
서울특별시 서초구,내곡동,600-13,4,잠원롯데캐슬 5층,6800,37.4547,127.0485,FTTH,2024,1G,0,O,X,X,O,N,None
서울특별시 서초구,내곡동,628,3,신원로얄 11층,6800,37.4508,127.0414,Ntopia,2017,10G,12,X,O,O,X,Y,None
서울특별시 서초구,신원동,338-9,8,삼성아파트 18층,6765,37.4645,127.0495,FTTH,2018,1G,15,O,X,O,O,N,None
서울특별시 서초구,잠원동,109-2-1,2,방배로얄 26층,6510,37.5123,127.004,FTTH,2023,1G,14,X,O,O,O,N,None
서울특별시 서초구,서초동,1448,1,서초프라임 12층,6690,37.4943,127.0222,Ntopia,2022,500M,6,X,O,X,X,N,TV
서울특별시 서초구,서초동,1392,1,서초빌딩 26층,6690,37.4924,127.0287,Ntopia,2017,500M,6,X,X,X,O,N,None
서울특별시 서초구,우면동,759-3,4,내곡그린 138동 1920호,6762,37.4621,127.0288,Ntopia,2021,500M,12,O,X,O,O,N,None
서울특별시 서초구,양재동,242-14,10,방배센트럴파크 14층,6747,37.4733,127.0386,Ntopia,2017,100M,14,O,O,O,O,Y,None
서울특별시 서초구,서초동,1325,5,내곡휴먼빌 653동 310호,6690,37.4947,127.0257,Ntopia,2025,1G,13,O,O,X,X,N,TV
서울특별시 서초구,서초동,1309-2,2,서초타워 26층,6690,37.4999,127.0214,FTTH,2021,1G,5,O,X,O,O,N,None
서울특별시 서초구,신원동,305-13,4,롯데캐슬 프레지던트 27층,6765,37.4692,127.0473,Ntopia,2023,500M,13,O,O,O,O,N,None
서울특별시 서초구,서초동,1390,4,반포센트럴 29층,6690,37.4929,127.0235,FTTH,2017,500M,7,O,O,O,O,N,None
서울특별시 서초구,내곡동,686-4,10,반포리체 534동 1715호,6800,37.4512,127.0432,Ntopia,2022,100M,0,O,O,O,X,N,None
서울특별시 서초구,잠원동,132,8,서초그랑자이 332동 2861호,6510,37.5163,127.009,FTTH,2018,100M,9,X,X,O,X,N,None
서울특별시 서초구,서초동,1394,2,염곡힐스테이트 3층,6690,37.4976,127.0202,Ntopia,2016,1G,14,O,X,O,X,N,None
서울특별시 서초구,우면동,722,8,염곡파인힐 5층,6762,37.4699,127.0298,FTTH,2019,10G,4,O,O,X,O,N,TV
서울특별시 서초구,서초동,1328-23,4,래미안 리더스원 4층,6690,37.498,127.0226,FTTH,2023,100M,2,O,O,O,X,N,None
서울특별시 서초구,서초동,1348,7,서초파크자이 9층,6690,37.4972,127.0291,Ntopia,2025,500M,10,O,O,X,O,N,TV
서울특별시 서초구,반포동,97,7,내곡그린 8층,6504,37.5048,126.9935,Ntopia,2021,500M,12,O,O,X,X,Y,TV
서울특별시 서초구,서초동,1488-16,9,양재스퀘어 143동 2231호,6690,37.4922,127.0242,Ntopia,2020,1G,10,O,X,O,O,N,None
서울특별시 서초구,서초동,1327,10,서초파크자이 7층,6690,37.4955,127.0291,Ntopia,2016,1G,0,X,O,X,X,N,TV
서울특별시 서초구,서초동,1452,2,서초로얄맨션 141동 1071호,6690,37.4968,127.0252,FTTH,2017,100M,6,O,X,X,O,N,None
서울특별시 서초구,서초동,1469,9,양재스퀘어 14층,6690,37.4928,127.0208,Ntopia,2024,100M,15,O,X,O,X,N,None
서울특별시 서초구,반포동,35,2,신원로얄 5층,6504,37.5046,126.9904,Ntopia,2023,500M,7,X,X,O,O,N,None
서울특별시 서초구,방배동,970,5,반포힐탑 865동 339호,6692,37.4837,126.9993,FTTH,2024,1G,7,O,O,X,O,N,TV
서울특별시 서초구,염곡동,140,9,내곡휴먼빌 485동 2154호,6766,37.4691,127.0304,Ntopia,2021,500M,9,X,O,X,X,N,TV
서울특별시 서초구,양재동,321,7,신원로얄 21층,6747,37.4766,127.0375,Ntopia,2022,10G,2,X,O,O,X,N,None
서울특별시 서초구,반포동,74,5,서초로얄맨션 842동 546호,6504,37.5025,126.997,Ntopia,2019,1G,2,O,O,O,O,N,None
서울특별시 서초구,서초동,1329,3,양재스퀘어 749동 180호,6690,37.4945,127.0203,Ntopia,2025,100M,0,O,O,O,X,N,None
서울특별시 서초구,서초동,1455,6,반포자이 6층,6690,37.4962,127.0248,Ntopia,2022,100M,0,X,O,O,O,N,None
서울특별시 서초구,염곡동,169-6,1,잠원롯데캐슬 26층,6766,37.4628,127.0346,FTTH,2023,1G,4,O,O,O,O,N,None
서울특별시 서초구,내곡동,612,10,래미안 리더스원 546동 1972호,6800,37.4507,127.0495,FTTH,2016,100M,8,X,O,O,X,N,None
서울특별시 서초구,서초동,1488-16,6,반포힐탑 555동 2128호,6690,37.4919,127.0242,FTTH,2019,1G,7,O,O,X,O,N,TV
서울특별시 서초구,우면동,703-7-3,3,양재스퀘어 325동 2800호,6762,37.4607,127.0285,Ntopia,2017,500M,13,X,X,O,O,N,None
서울특별시 서초구,잠원동,Jan-98,2,잠원파크빌 541동 291호,6510,37.5156,127.0086,Ntopia,2020,1G,0,O,X,O,O,N,None
서울특별시 서초구,서초동,1469-10,10,염곡힐스테이트 115동 683호,6690,37.4971,127.0242,FTTH,2019,100M,11,O,O,X,X,Y,TV
서울특별시 서초구,서초동,1327,4,반포자이 315동 820호,6690,37.4911,127.0242,Ntopia,2024,1G,7,X,X,X,X,N,None
서울특별시 서초구,염곡동,150-30,2,양재타워 782동 2061호,6766,37.4617,127.0379,FTTH,2019,500M,8,O,O,X,O,N,TV
서울특별시 서초구,신원동,348-9,3,우면스카이 755동 2378호,6765,37.4695,127.0482,FTTH,2022,100M,5,O,X,X,O,N,None
서울특별시 서초구,서초동,1453,3,서초로얄맨션 546동 416호,6690,37.4915,127.0256,FTTH,2017,500M,1,O,O,O,X,N,None
서울특별시 서초구,반포동,75,5,반포자이 30층,6504,37.5099,126.9944,Ntopia,2015,100M,5,O,O,O,O,N,None
서울특별시 서초구,서초동,1334,7,방배아트자이 12층,6690,37.4959,127.027,Ntopia,2024,500M,0,O,O,O,O,N,None
서울특별시 서초구,방배동,865,5,서초빌딩 367동 1554호,6692,37.4804,126.9972,Ntopia,2019,500M,5,O,X,X,O,N,None
서울특별시 서초구,서초동,1419,8,우면프라임 9층,6690,37.4986,127.0211,Ntopia,2021,1G,1,X,O,O,O,N,None
서울특별시 서초구,서초동,1416,2,잠원파크빌 25층,6690,37.4953,127.0276,Ntopia,2016,500M,10,X,O,X,O,Y,TV
서울특별시 서초구,내곡동,699,4,반포자이 490동 1343호,6800,37.4515,127.0456,Ntopia,2025,500M,1,O,X,X,X,N,None
서울특별시 서초구,서초동,1384,4,염곡파인힐 11층,6690,37.4923,127.0297,FTTH,2020,500M,15,X,X,X,O,N,None
서울특별시 서초구,서초동,1399,4,내곡휴먼빌 405동 2035호,6690,37.4909,127.0271,Ntopia,2021,1G,4,O,X,O,X,N,None
서울특별시 서초구,서초동,1453,5,서초힐스 30층,6690,37.4973,127.0235,Ntopia,2024,1G,6,O,O,O,X,N,None
서울특별시 서초구,서초동,1446-18,5,양재파크뷰 751동 631호,6690,37.496,127.0232,Ntopia,2017,100M,12,X,O,O,X,Y,None
서울특별시 서초구,서초동,1406,6,반포리체 16층,6690,37.4972,127.0218,FTTH,2021,1G,9,X,X,X,O,N,None
서울특별시 서초구,서초동,1425,3,서초힐스 23층,6690,37.4978,127.0277,FTTH,2018,100M,4,X,X,X,O,N,None
서울특별시 서초구,서초동,1402-2,3,우면스카이 9층,6690,37.49,127.0278,Ntopia,2023,500M,5,X,O,O,X,N,None
서울특별시 서초구,잠원동,102,8,내곡그린 26층,6510,37.516,127.0094,FTTH,2020,500M,1,X,O,O,X,N,None
서울특별시 서초구,반포동,63,8,반포센트럴 2층,6504,37.5083,126.9967,FTTH,2024,500M,0,O,O,O,O,N,None
서울특별시 서초구,방배동,902,5,서초그랑자이 243동 1330호,6692,37.4846,126.9992,Ntopia,2015,500M,7,O,O,O,O,N,None
서울특별시 서초구,잠원동,80-18-1,9,반포리체 9층,6510,37.5128,127.0052,FTTH,2022,500M,2,O,X,O,O,N,None
서울특별시 서초구,양재동,377,5,잠원롯데캐슬 421동 1935호,6747,37.4757,127.0321,Ntopia,2021,500M,0,O,X,O,O,N,None
서울특별시 서초구,서초동,1432,3,서초빌딩 15층,6690,37.4952,127.0283,Ntopia,2021,100M,7,X,X,X,X,N,None
서울특별시 서초구,우면동,747-1,3,롯데캐슬 프레지던트 624동 2462호,6762,37.4632,127.0278,FTTH,2018,100M,3,X,O,O,O,N,None
서울특별시 서초구,방배동,829-26,9,잠원롯데캐슬 25층,6692,37.4881,126.9987,Ntopia,2016,10G,6,O,X,O,O,N,None
서울특별시 서초구,잠원동,1990-07-04,4,양재타워 419동 2589호,6510,37.5141,127.0078,FTTH,2023,500M,2,X,O,X,X,N,TV
서울특별시 서초구,서초동,1441,3,강남오피스텔 28층,6690,37.4999,127.0277,FTTH,2015,500M,9,O,X,O,X,N,None
서울특별시 서초구,서초동,1306,1,서초그랑자이 392동 593호,6690,37.4925,127.0247,FTTH,2025,1G,4,X,O,O,X,N,None
서울특별시 서초구,방배동,837,1,양재타워 631동 1579호,6692,37.4861,126.9976,FTTH,2021,1G,9,X,X,X,X,N,None
서울특별시 서초구,신원동,381,8,서초파크자이 800동 2897호,6765,37.4612,127.0431,Ntopia,2023,1G,5,O,X,O,X,N,None
서울특별시 서초구,서초동,1328,8,서초빌딩 523동 832호,6690,37.4942,127.0206,FTTH,2015,1G,14,O,O,O,O,Y,None
서울특별시 서초구,신원동,374,10,삼성아파트 171동 2767호,6765,37.4654,127.046,FTTH,2016,1G,0,X,X,O,O,N,None
서울특별시 서초구,신원동,327,8,염곡힐스테이트 213동 1694호,6765,37.4607,127.0494,Ntopia,2024,500M,8,X,O,X,X,N,TV
서울특별시 서초구,방배동,885-22,10,서초파크자이 412동 171호,6692,37.4884,126.9945,FTTH,2015,100M,4,O,O,O,X,N,None
서울특별시 서초구,양재동,294-1-2,8,잠원롯데캐슬 229동 495호,6747,37.4752,127.0361,FTTH,2021,1G,9,X,O,O,O,N,None
서울특별시 서초구,염곡동,188,10,서초로얄맨션 29층,6766,37.4695,127.0305,Ntopia,2025,1G,7,O,X,X,O,N,None
서울특별시 서초구,내곡동,667,9,현대아파트 11층,6800,37.4563,127.0419,Ntopia,2020,1G,1,O,X,X,O,N,None
서울특별시 서초구,서초동,1450,2,서초로얄맨션 23층,6690,37.4907,127.0272,Ntopia,2018,100M,5,X,O,X,X,N,TV
서울특별시 서초구,방배동,806-2,4,래미안 리더스원 251동 2302호,6692,37.4887,126.9982,FTTH,2024,500M,15,O,O,O,O,N,None
서울특별시 서초구,잠원동,81,7,반포자이 788동 523호,6510,37.5141,127.0085,FTTH,2022,500M,2,O,O,O,X,N,None
서울특별시 서초구,서초동,1405,2,반포센트럴 19층,6690,37.4994,127.0242,Ntopia,2024,500M,0,O,X,X,O,N,None
서울특별시 서초구,서초동,1479,3,래미안 리더스원 18층,6690,37.4948,127.0275,FTTH,2025,1G,3,O,X,X,O,N,None
서울특별시 서초구,서초동,1320-19,10,롯데캐슬 프레지던트 607동 1948호,6690,37.4963,127.0256,Ntopia,2015,500M,12,X,O,O,O,Y,None
서울특별시 서초구,서초동,1411,6,양재파크뷰 347동 1594호,6690,37.4931,127.0203,Ntopia,2019,1G,5,X,O,O,O,N,None
서울특별시 서초구,서초동,1367,1,잠원파크빌 23층,6690,37.4958,127.0218,FTTH,2020,500M,4,O,X,O,X,N,None
서울특별시 서초구,서초동,1307,8,반포리체 817동 2459호,6690,37.4931,127.0226,FTTH,2016,100M,14,X,O,X,O,Y,TV
서울특별시 서초구,서초동,1476,7,우면프라임 702동 425호,6690,37.4938,127.026,Ntopia,2015,500M,14,X,X,X,X,N,None
서울특별시 서초구,잠원동,71,4,신원로얄 141동 1683호,6510,37.5169,127.005,Ntopia,2023,1G,12,O,O,O,O,N,None
서울특별시 서초구,서초동,1432,7,양재스퀘어 256동 1848호,6690,37.4981,127.0229,Ntopia,2016,1G,2,O,X,O,O,N,None
